MYD88_A2A6Q5_x1,4,model_4_multimer_v3_p1_230426_480337,4.41,61.87,0.496,0.4104,0.0323,79,127,MYD88_A2A6Q5_x1_4,1,2
MYD88_A2A6Q5_x1,5,model_5_multimer_v3_p1_230426_736185,3.92,62.99,0.514,0.1688,0.0078,37,35,MYD88_A2A6Q5_x1_5,1,2
MYD88_A2A791_x1,1,model_1_multimer_v3_p1_230424_304398,3.936,49.12,0.3203,0.39,0.0218,53,95,MYD88_A2A791_x1_1,1,2
MYD88_A2A791_x1,2,model_2_multimer_v3_p1_230424_850299,7.834,49.79,0.3206,0.2525,0.0118,42,67,MYD88_A2A791_x1_2,1,2
MYD88_A2A791_x1,3,model_3_multimer_v3_p1_230424_743298,6.596,48.49,0.3219,0.3739,0.0897,60,94,MYD88_A2A791_x1_3,1,2
MYD88_A2A791_x1,4,model_4_multimer_v3_p1_230424_367028,3.878,48.4,0.3122,0.126,0.0057,24,29,MYD88_A2A791_x1_4,1,2
MYD88_A2A791_x1,5,model_5_multimer_v3_p1_230424_972096,13.235,50.31,0.3162,0.0207,1e-04,11,11,MYD88_A2A791_x1_5,1,2
MYD88_A2A791_x1_01,1,model_1_multimer_v3_p1_230424_304398,3.936,49.12,0.3203,0.39,0.0218,53,95,MYD88_A2A791_x1_01_1,1,2
MYD88_A2A791_x1_01,2,model_2_multimer_v3_p1_230424_850299,7.834,49.79,0.3206,0.2525,0.0118,42,67,MYD88_A2A791_x1_01_2,1,2
MYD88_A2A791_x1_01,3,model_3_multimer_v3_p1_230424_743298,6.596,48.49,0.3219,0.3739,0.0897,60,94,MYD88_A2A791_x1_01_3,1,2
MYD88_A2A791_x1_01,4,model_4_multimer_v3_p1_230424_367028,3.878,48.4,0.3122,0.126,0.0057,24,29,MYD88_A2A791_x1_01_4,1,2
MYD88_A2A791_x1_01,5,model_5_multimer_v3_p1_230424_972096,13.235,50.31,0.3162,0.0207,1e-04,11,11,MYD88_A2A791_x1_01_5,1,2
MYD88_A2A791_x1_02,1,model_1_multimer_v2_p1_230328_225521,8.245,52.68,0.2982,0,0,0,0,MYD88_A2A791_x1_02_1,2,2
MYD88_A2A791_x1_02,2,model_2_multimer_v2_p1_230329_969045,20.793,49.65,0.3013,0,0,0,0,MYD88_A2A791_x1_02_2,2,2
MYD88_A2A791_x1_02,3,model_3_multimer_v2_p1_230330_991359,18.275,51.23,0.2983,0,0,0,0,MYD88_A2A791_x1_02_3,2,2
MYD88_A2A791_x1_02,4,model_4_multimer_v2_p1_230330_723988,20.598,54.39,0.3102,0.0784,1e-04,18,22,MYD88_A2A791_x1_02_4,1,2
MYD88_A2A791_x1_02,5,model_5_multimer_v2_p1_230330_254835,17.122,50.18,0.302,0.5839,0.0239,114,218,MYD88_A2A791_x1_02_5,1,2
MYD88_A2A8L1_x1,1,model_1_multimer_v3_p1_230425_378402,17.534,45.78,0.4171,0.2074,0.042,152,231,MYD88_A2A8L1_x1_1,1,2
MYD88_A2A8L1_x1,2,model_2_multimer_v3_p1_230426_978329,2.668,48.22,0.4456,0.1915,0.0193,38,54,MYD88_A2A8L1_x1_2,1,2
MYD88_A2A8L1_x1,3,model_3_multimer_v3_p1_230426_475303,4.587,48.3,0.4331,0.2135,0.0158,62,61,MYD88_A2A8L1_x1_3,1,2
MYD88_A2A8L1_x1,4,model_4_multimer_v3_p1_230426_401523,4.861,47.67,0.4358,0.22,0.0295,84,89,MYD88_A2A8L1_x1_4,1,2
MYD88_A2A8L1_x1,5,model_5_multimer_v3_p1_230426_680459,4.99,46.86,0.4415,0.1882,0.029,107,165,MYD88_A2A8L1_x1_5,1,2
MYD88_A2A8L1_x1_01,1,model_1_multimer_v3_p1_230425_378402,17.534,45.78,0.4171,0.2074,0.042,152,231,MYD88_A2A8L1_x1_01_1,1,2
MYD88_A2A8L1_x1_01,2,model_2_multimer_v3_p1_230426_978329,2.668,48.22,0.4456,0.1915,0.0193,38,54,MYD88_A2A8L1_x1_01_2,1,2
MYD88_A2A8L1_x1_01,3,model_3_multimer_v3_p1_230426_475303,4.587,48.3,0.4331,0.2135,0.0158,62,61,MYD88_A2A8L1_x1_01_3,1,2
MYD88_A2A8L1_x1_01,4,model_4_multimer_v3_p1_230426_401523,4.861,47.67,0.4358,0.22,0.0295,84,89,MYD88_A2A8L1_x1_01_4,1,2
MYD88_A2A8L1_x1_01,5,model_5_multimer_v3_p1_230426_680459,4.99,46.86,0.4415,0.1882,0.029,107,165,MYD88_A2A8L1_x1_01_5,1,2
MYD88_A2A8L1_x1_02,1,model_1_multimer_v2_p1_230328_637613,19.692,51.86,0.4141,0,0,0,0,MYD88_A2A8L1_x1_02_1,2,2
MYD88_A2A8L1_x1_02,2,model_2_multimer_v2_p1_230330_807238,16.273,44.79,0.4169,0,0,0,0,MYD88_A2A8L1_x1_02_2,2,2
MYD88_A2A8L1_x1_02,3,model_3_multimer_v2_p1_230330_241649,8.371,50.61,0.4148,0,0,0,0,MYD88_A2A8L1_x1_02_3,2,2
MYD88_A2A8L1_x1_02,4,model_4_multimer_v2_p1_230330_135085,7.372,51.62,0.4185,0,0,0,0,MYD88_A2A8L1_x1_02_4,2,2
MYD88_A2A8L1_x1_02,5,model_5_multimer_v2_p1_230330_987467,18.875,48.16,0.4265,0.022,1e-04,16,19,MYD88_A2A8L1_x1_02_5,1,2
MYD88_A2AB59_x1,1,model_1_multimer_v3_p1_230425_292564,2.586,58.3,0.2975,0.2082,0.0077,25,40,MYD88_A2AB59_x1_1,1,2
MYD88_A2AB59_x1,2,model_2_multimer_v3_p1_230425_454622,1.906,60.42,0.3847,0.5149,0.3982,52,57,MYD88_A2AB59_x1_2,1,2
MYD88_A2AB59_x1,3,model_3_multimer_v3_p1_230426_119730,2.487,57.75,0.296,0.231,0.0047,25,38,MYD88_A2AB59_x1_3,1,2
MYD88_A2AB59_x1,4,model_4_multimer_v3_p1_230426_102087,3.619,54.12,0.286,0.1498,0.0033,23,31,MYD88_A2AB59_x1_4,1,2
MYD88_A2AB59_x1,5,model_5_multimer_v3_p1_230426_635911,1.811,58.6,0.2931,0,0,0,0,MYD88_A2AB59_x1_5,2,2
MYD88_A2ADA5_x1,1,model_1_multimer_v3_p1_230417_645542,2.074,76.74,0.5236,0.4104,0.0317,79,129,MYD88_A2ADA5_x1_1,1,2
MYD88_A2ADA5_x1,2,model_2_multimer_v3_p1_230417_230765,1.171,79.4,0.525,0.4128,0.0263,69,79,MYD88_A2ADA5_x1_2,1,2
MYD88_A2ADA5_x1,3,model_3_multimer_v3_p1_230417_048498,0.898,76.01,0.5199,0.3503,0.0217,66,97,MYD88_A2ADA5_x1_3,1,2
MYD88_A2ADA5_x1,4,model_4_multimer_v3_p1_230417_733486,2.048,71.98,0.5315,0.3699,0.0652,87,118,MYD88_A2ADA5_x1_4,1,2
MYD88_A2ADA5_x1,5,model_5_multimer_v3_p1_230417_676884,2.053,73.69,0.5151,0.3497,0.0235,76,114,MYD88_A2ADA5_x1_5,1,2
MYD88_A2AG58_x1,1,model_1_multimer_v3_p1_230425_057595,2.572,38.07,0.2646,0.0685,0.0024,22,14,MYD88_A2AG58_x1_1,1,2
MYD88_A2AG58_x1,2,model_2_multimer_v3_p1_230425_187815,6.719,37.6,0.261,0.0571,0.0023,19,17,MYD88_A2AG58_x1_2,1,2
MYD88_A2AG58_x1,3,model_3_multimer_v3_p1_230426_986100,3.314,35.97,0.2598,0.0618,0.0029,23,18,MYD88_A2AG58_x1_3,1,2
MYD88_A2AG58_x1,4,model_4_multimer_v3_p1_230426_763255,2.452,35.11,0.2547,0.0136,3e-04,10,6,MYD88_A2AG58_x1_4,2,2
MYD88_A2AG58_x1,5,model_5_multimer_v3_p1_230426_060269,3.277,37.1,0.2518,0.0207,2e-04,15,14,MYD88_A2AG58_x1_5,1,2
MYD88_A2AHG0_x1,1,model_1_multimer_v3_p1_230426_745124,2.868,51.08,0.2702,0.0748,0.004,22,14,MYD88_A2AHG0_x1_1,1,2
MYD88_A2AHG0_x1,2,model_2_multimer_v3_p1_230426_718414,7.327,49.96,0.259,0.0964,0.0048,27,25,MYD88_A2AHG0_x1_2,1,2
MYD88_A2AHG0_x1,3,model_3_multimer_v3_p1_230426_383091,1.765,50.2,0.2608,0.1614,0.0078,29,26,MYD88_A2AHG0_x1_3,1,2
MYD88_A2AHG0_x1,4,model_4_multimer_v3_p1_230426_666554,3.531,47.15,0.2503,0.1814,0.0059,31,27,MYD88_A2AHG0_x1_4,1,2
MYD88_A2AHG0_x1,5,model_5_multimer_v3_p1_230426_508342,1.972,50.78,0.2704,0.0841,0.0046,22,19,MYD88_A2AHG0_x1_5,1,2
MYD88_A2AI08_x1,1,model_1_multimer_v3_p1_230424_438966,1.147,42.79,0.2621,0.1635,0.0122,44,39,MYD88_A2AI08_x1_1,1,2
MYD88_A2AI08_x1,2,model_2_multimer_v3_p1_230424_392734,2.592,39.71,0.2608,0.1981,0.022,58,73,MYD88_A2AI08_x1_2,1,2
MYD88_A2AI08_x1,3,model_3_multimer_v3_p1_230424_479799,3.733,41.75,0.2622,0.103,0.0157,27,31,MYD88_A2AI08_x1_3,1,2
MYD88_A2AI08_x1,4,model_4_multimer_v3_p1_230424_106637,4.123,39.16,0.253,0.0401,0.0093,21,20,MYD88_A2AI08_x1_4,1,2
MYD88_A2AI08_x1,5,model_5_multimer_v3_p1_230424_972020,4.168,40.46,0.2605,0.0293,0.0045,17,14,MYD88_A2AI08_x1_5,1,2
MYD88_A2AIV2_x1,1,model_1_multimer_v3_p1_230424_333484,2.775,64.33,0.5772,0.3156,0.0716,114,235,MYD88_A2AIV2_x1_1,1,2
MYD88_A2AIV2_x1,2,model_2_multimer_v3_p1_230426_805901,6.228,65,0.5958,0.038,0.0011,20,16,MYD88_A2AIV2_x1_2,1,2
MYD88_A2AIV2_x1,3,model_3_multimer_v3_p1_230426_073408,3.649,65.27,0.5866,0.4007,0.0314,115,248,MYD88_A2AIV2_x1_3,1,2
MYD88_A2AIV2_x1,4,model_4_multimer_v3_p1_230426_530236,3.654,65.06,0.628,0.2813,0.1637,45,37,MYD88_A2AIV2_x1_4,1,2
MYD88_A2AIV2_x1,5,model_5_multimer_v3_p1_230426_543445,9.571,64.07,0.591,0.123,0.0033,27,30,MYD88_A2AIV2_x1_5,1,2
MYD88_A2AJI0_x1,1,model_1_multimer_v3_p1_230425_893722,8.829,42.93,0.2485,0.0055,1e-04,6,3,MYD88_A2AJI0_x1_1,2,2
MYD88_A2AJI0_x1,2,model_2_multimer_v3_p1_230425_742270,4.773,45.8,0.2513,0.2068,0.0228,41,63,MYD88_A2AJI0_x1_2,1,2
MYD88_A2AJI0_x1,3,model_3_multimer_v3_p1_230426_762850,6.872,46.06,0.2468,0.2046,0.0042,25,29,MYD88_A2AJI0_x1_3,1,2
MYD88_A2AJI0_x1,4,model_4_multimer_v3_p1_230426_158146,9.317,41.93,0.2377,0.0048,0,4,3,MYD88_A2AJI0_x1_4,2,2
MYD88_A2AJI0_x1,5,model_5_multimer_v3_p1_230426_529489,5.645,45.77,0.242,0.003,0,4,2,MYD88_A2AJI0_x1_5,2,2
MYD88_A2AKG8_x1,1,model_1_multimer_v3_p1_230424_759286,4.205,80,0.6276,0.0128,0,8,8,MYD88_A2AKG8_x1_1,2,2
MYD88_A2AKG8_x1,2,model_2_multimer_v3_p1_230424_978800,0.978,81.6,0.6407,0.0238,1e-04,14,20,MYD88_A2AKG8_x1_2,1,2
MYD88_A2AKG8_x1,3,model_3_multimer_v3_p1_230424_551858,1.147,80.91,0.6347,0.2457,0.0038,29,29,MYD88_A2AKG8_x1_3,1,2
MYD88_A2AKG8_x1,4,model_4_multimer_v3_p1_230424_547610,0.645,80.8,0.6995,0.0824,4e-04,21,24,MYD88_A2AKG8_x1_4,1,2
MYD88_A2AKG8_x1,5,model_5_multimer_v3_p1_230424_926138,1.364,80.9,0.6648,0.0045,0,5,3,MYD88_A2AKG8_x1_5,2,2
MYD88_A2AKX3_x1,1,model_1_multimer_v3_p1_230425_545714,11.085,48.09,0.4231,0.3455,0.1405,48,64,MYD88_A2AKX3_x1_1,1,2
MYD88_A2AKX3_x1,2,model_2_multimer_v3_p1_230426_218568,5.233,48.76,0.4312,0.366,0.1378,45,59,MYD88_A2AKX3_x1_2,1,2
MYD88_A2AKX3_x1,3,model_3_multimer_v3_p1_230426_187938,6.689,49.31,0.4431,0.3098,0.1152,59,73,MYD88_A2AKX3_x1_3,1,2
MYD88_A2AKX3_x1,4,model_4_multimer_v3_p1_230426_410307,11.043,49.27,0.5208,0.3113,0.1469,57,60,MYD88_A2AKX3_x1_4,1,2
MYD88_A2AKX3_x1,5,model_5_multimer_v3_p1_230426_450004,15.351,49.3,0.5191,0.2882,0.1163,68,91,MYD88_A2AKX3_x1_5,1,2
MYD88_A2AL36_x1,1,model_1_multimer_v3_p1_230426_819533,4.081,42.75,0.2716,0.3211,0.0438,56,75,MYD88_A2AL36_x1_1,1,2
MYD88_A2AL36_x1,2,model_2_multimer_v3_p1_230426_035623,11.773,46.35,0.2647,0,0,0,0,MYD88_A2AL36_x1_2,2,2
MYD88_A2AL36_x1,3,model_3_multimer_v3_p1_230426_042883,10.321,48.71,0.2785,0,0,0,0,MYD88_A2AL36_x1_3,2,2
MYD88_A2AL36_x1,4,model_4_multimer_v3_p1_230426_118224,14.355,40.81,0.2696,0.2716,0.018,50,57,MYD88_A2AL36_x1_4,1,2
MYD88_A2AL36_x1,5,model_5_multimer_v3_p1_230426_496020,26.468,47.11,0.2677,0.0014,0,2,1,MYD88_A2AL36_x1_5,2,2
MYD88_A2AQ19_x1,1,model_1_multimer_v3_p1_230425_716640,4.431,54.08,0.2605,0.2132,0.014,27,22,MYD88_A2AQ19_x1_1,1,2
MYD88_A2AQ19_x1,2,model_2_multimer_v3_p1_230426_847054,3.641,53.25,0.2694,0.1681,0.0049,25,35,MYD88_A2AQ19_x1_2,1,2
MYD88_A2AQ19_x1,3,model_3_multimer_v3_p1_230426_399873,3.005,53.41,0.2791,0.1552,0.004,27,37,MYD88_A2AQ19_x1_3,1,2
MYD88_A2AQ19_x1,4,model_4_multimer_v3_p1_230426_556601,4.917,50.05,0.2545,0.0482,4e-04,21,43,MYD88_A2AQ19_x1_4,1,2
MYD88_A2AQ19_x1,5,model_5_multimer_v3_p1_230426_548783,13.235,53.41,0.2693,0,0,0,0,MYD88_A2AQ19_x1_5,2,2
MYD88_A2AR02_x1,1,model_1_multimer_v3_p1_230424_527071,5.932,46.46,0.3017,0.4188,0.133,44,57,MYD88_A2AR02_x1_1,1,2
MYD88_A2AR02_x1,2,model_2_multimer_v3_p1_230424_763391,5.179,46.97,0.2998,0.5102,0.1018,45,69,MYD88_A2AR02_x1_2,1,2
MYD88_A2AR02_x1,3,model_3_multimer_v3_p1_230424_740279,17.467,46.62,0.2971,0.4358,0.0757,40,50,MYD88_A2AR02_x1_3,1,2
MYD88_A2AR02_x1,4,model_4_multimer_v3_p1_230424_824467,7.345,45.04,0.2967,0.5085,0.0677,48,82,MYD88_A2AR02_x1_4,1,2
MYD88_A2AR02_x1,5,model_5_multimer_v3_p1_230426_766626,8.774,45.74,0.2992,0.5199,0.1145,46,62,MYD88_A2AR02_x1_5,1,2
MYD88_A2ARP1_x1,1,model_1_multimer_v3_p1_230424_553554,6.275,58.33,0.4794,0.2815,0.0365,73,99,MYD88_A2ARP1_x1_1,1,2
MYD88_A2ARP1_x1,2,model_2_multimer_v3_p1_230424_833253,6.156,61.27,0.4798,0.229,0.0331,71,91,MYD88_A2ARP1_x1_2,1,2
MYD88_A2ARP1_x1,3,model_3_multimer_v3_p1_230424_622760,4.158,59.61,0.4576,0.2217,0.0477,77,117,MYD88_A2ARP1_x1_3,1,2
MYD88_A2ARP1_x1,4,model_4_multimer_v3_p1_230425_211633,2.975,59.1,0.4947,0.2344,0.0404,86,125,MYD88_A2ARP1_x1_4,1,2
MYD88_A2ARP1_x1,5,model_5_multimer_v3_p1_230426_184099,4.082,61.35,0.4807,0.1568,0.0103,36,33,MYD88_A2ARP1_x1_5,1,2
MYD88_A2AT37_x1,1,model_1_multimer_v3_p1_230425_407754,4.222,69.98,0.331,0.4632,0.0528,46,66,MYD88_A2AT37_x1_1,1,2
MYD88_A2AT37_x1,2,model_2_multimer_v3_p1_230426_325404,3.321,69.47,0.3509,0.3584,0.0154,32,43,MYD88_A2AT37_x1_2,1,2
MYD88_A2AT37_x1,3,model_3_multimer_v3_p1_230426_258719,3.087,69.8,0.391,0.225,0.0092,26,33,MYD88_A2AT37_x1_3,1,2
MYD88_A2AT37_x1,4,model_4_multimer_v3_p1_230426_106989,6.71,66.86,0.3571,0.2667,0.0139,27,32,MYD88_A2AT37_x1_4,1,2
MYD88_A2AT37_x1,5,model_5_multimer_v3_p1_230426_747025,8.698,67.74,0.3328,0.0735,9e-04,18,19,MYD88_A2AT37_x1_5,1,2
MYD88_A2AWL7_x1,1,model_1_multimer_v3_p1_230426_927197,8.232,28.66,0.2937,0.2065,0.0276,48,61,MYD88_A2AWL7_x1_1,1,2
MYD88_A2AWL7_x1,2,model_2_multimer_v3_p1_230426_571148,9.783,29.04,0.2923,0.3968,0.0085,35,57,MYD88_A2AWL7_x1_2,1,2
MYD88_A2AWL7_x1,3,model_3_multimer_v3_p1_230426_104665,14.702,28.49,0.2939,0.3195,0.2422,111,177,MYD88_A2AWL7_x1_3,1,2
MYD88_A2AWL7_x1,4,model_4_multimer_v3_p1_230426_774019,23.716,27.59,0.2793,0.1368,0.0262,71,90,MYD88_A2AWL7_x1_4,1,2
MYD88_A2AWL7_x1,5,model_5_multimer_v3_p1_230426_318412,26.28,27.14,0.284,0.1577,0.0042,29,43,MYD88_A2AWL7_x1_5,1,2
MYD88_A2BE28_x1,1,model_1_multimer_v3_p1_230424_375629,2.721,56.64,0.3133,0.3065,0.0977,68,86,MYD88_A2BE28_x1_1,1,2
MYD88_A2BE28_x1,2,model_2_multimer_v3_p1_230424_423937,2.864,57.5,0.311,0.2944,0.1334,99,129,MYD88_A2BE28_x1_2,1,2
MYD88_A2BE28_x1,3,model_3_multimer_v3_p1_230425_761341,2.914,57.55,0.3262,0.3193,0.1101,83,97,MYD88_A2BE28_x1_3,1,2
MYD88_A2BE28_x1,4,model_4_multimer_v3_p1_230425_344081,8.561,54.19,0.3078,0.3485,0.1048,58,67,MYD88_A2BE28_x1_4,1,2
MYD88_A2BE28_x1,5,model_5_multimer_v3_p1_230425_638956,7.565,54.64,0.3095,0.2351,0.051,67,102,MYD88_A2BE28_x1_5,1,2
MYD88_A2RSY6_x1,1,model_1_multimer_v3_p1_230425_242577,5.187,67.75,0.4686,0.0358,4e-04,15,11,MYD88_A2RSY6_x1_1,1,2
MYD88_A2RSY6_x1,2,model_2_multimer_v3_p1_230426_820315,2.695,66.72,0.4787,0.2778,0.0181,42,45,MYD88_A2RSY6_x1_2,1,2
MYD88_A2RSY6_x1,3,model_3_multimer_v3_p1_230426_685950,3.699,67.47,0.4773,0.3762,0.0653,38,59,MYD88_A2RSY6_x1_3,1,2
MYD88_A2RSY6_x1,4,model_4_multimer_v3_p1_230426_006509,3.47,63.81,0.4702,0.2894,0.0164,54,81,MYD88_A2RSY6_x1_4,1,2
MYD88_A2RSY6_x1,5,model_5_multimer_v3_p1_230426_074505,5.329,63.55,0.4732,0.3534,0.0236,39,44,MYD88_A2RSY6_x1_5,1,2
MYD88_A3KFM7_x1,1,model_1_multimer_v3_p1_230425_962830,15.356,42.58,0.3938,0.412,0.0503,92,160,MYD88_A3KFM7_x1_1,1,2
MYD88_A3KFM7_x1,2,model_2_multimer_v3_p1_230425_566992,13.979,44.26,0.4073,0.2468,0.0077,36,36,MYD88_A3KFM7_x1_2,1,2
MYD88_A3KFM7_x1,3,model_3_multimer_v3_p1_230426_903316,11.903,43.54,0.399,0.3849,0.0254,80,136,MYD88_A3KFM7_x1_3,1,2
MYD88_A3KFM7_x1,4,model_4_multimer_v3_p1_230426_930690,10.253,42.53,0.3943,0.3187,0.0682,117,208,MYD88_A3KFM7_x1_4,1,2
MYD88_A3KFM7_x1,5,model_5_multimer_v3_p1_230426_622546,17.343,42.63,0.406,0.3163,0.0451,195,396,MYD88_A3KFM7_x1_5,1,2
MYD88_A6H619_x1,1,model_1_multimer_v3_p1_230426_230328,9.107,34.46,0.2671,0.1667,0.0185,50,70,MYD88_A6H619_x1_1,1,2
MYD88_A6H619_x1,2,model_2_multimer_v3_p1_230426_244446,6.69,34.71,0.252,0.1989,0.0092,28,27,MYD88_A6H619_x1_2,1,2
MYD88_A6H619_x1,3,model_3_multimer_v3_p1_230426_201664,6.02,35.61,0.2494,0.0014,0,2,1,MYD88_A6H619_x1_3,2,2
MYD88_A6H619_x1,4,model_4_multimer_v3_p1_230426_211155,7.485,33.59,0.246,0.0074,0,5,4,MYD88_A6H619_x1_4,2,2
MYD88_A6H619_x1,5,model_5_multimer_v3_p1_230426_999872,18.112,36.32,0.2679,0.0894,0.0015,28,43,MYD88_A6H619_x1_5,1,2
MYD88_A6H8H2_x1,1,model_1_multimer_v3_p1_230424_863906,4.197,58.96,0.5732,0.3543,0.3186,118,151,MYD88_A6H8H2_x1_1,1,2
MYD88_A6H8H2_x1,2,model_2_multimer_v3_p1_230424_640382,6.379,58.13,0.5465,0.1719,0.0213,46,42,MYD88_A6H8H2_x1_2,1,2
MYD88_A6H8H2_x1,3,model_3_multimer_v3_p1_230424_321208,4.301,57.8,0.5381,0.2856,0.0225,50,51,MYD88_A6H8H2_x1_3,1,2
MYD88_A6H8H2_x1,4,model_4_multimer_v3_p1_230425_653311,2.503,59.02,0.5924,0.4714,0.3657,69,64,MYD88_A6H8H2_x1_4,1,2
MYD88_A6H8H2_x1,5,model_5_multimer_v3_p1_230426_514998,5.353,57.69,0.5483,0.2596,0.0292,55,66,MYD88_A6H8H2_x1_5,1,2
MYD88_A6PWY4_x1,1,model_1_multimer_v3_p1_230425_932752,4.645,63.88,0.4728,0.3192,0.0448,52,63,MYD88_A6PWY4_x1_1,1,2
MYD88_A6PWY4_x1,2,model_2_multimer_v3_p1_230425_702469,3.399,63.69,0.484,0.4661,0.0488,106,190,MYD88_A6PWY4_x1_2,1,2
MYD88_A6PWY4_x1,3,model_3_multimer_v3_p1_230425_015419,5.22,63.56,0.4892,0.4216,0.0703,72,128,MYD88_A6PWY4_x1_3,1,2
MYD88_A6PWY4_x1,4,model_4_multimer_v3_p1_230426_662933,2.106,61.93,0.4845,0.4088,0.0906,79,126,MYD88_A6PWY4_x1_4,1,2
MYD88_A6PWY4_x1,5,model_5_multimer_v3_p1_230426_039254,3.826,62.63,0.4935,0.4203,0.0425,85,113,MYD88_A6PWY4_x1_5,1,2
MYD88_B1AQJ2_x1,1,model_1_multimer_v3_p1_230425_056121,3.676,46.74,0.3686,0.467,0.0704,65,110,MYD88_B1AQJ2_x1_1,1,2
MYD88_B1AQJ2_x1,2,model_2_multimer_v3_p1_230425_941102,4.286,48.84,0.4108,0.4505,0.3445,78,80,MYD88_B1AQJ2_x1_2,1,2
MYD88_B1AQJ2_x1,3,model_3_multimer_v3_p1_230425_311135,5.347,47.51,0.3661,0.454,0.0563,43,57,MYD88_B1AQJ2_x1_3,1,2
MYD88_B1AQJ2_x1,4,model_4_multimer_v3_p1_230425_647934,5.504,45.58,0.3612,0.5437,0.0432,89,178,MYD88_B1AQJ2_x1_4,1,2
MYD88_B1AQJ2_x1,5,model_5_multimer_v3_p1_230426_877976,11.417,47.06,0.3635,0.5256,0.0379,43,77,MYD88_B1AQJ2_x1_5,1,2
MYD88_B1ARD6_x1,1,model_1_multimer_v3_p1_230424_020360,1.042,77.76,0.6861,0.4,0.084,87,122,MYD88_B1ARD6_x1_1,1,2
MYD88_B1ARD6_x1,2,model_2_multimer_v3_p1_230425_606320,1.188,79.41,0.6926,0.3616,0.0126,53,82,MYD88_B1ARD6_x1_2,1,2
